,id,name,blurb,goal,pledged,state,slug,disable_communication,country,currency,currency_trailing_code,deadline,state_changed_at,created_at,launched_at,staff_pick,backers_count,static_usd_rate,usd_pledged,spotlight,name_len,name_len_clean,blurb_len,blurb_len_clean,deadline_weekday,state_changed_at_weekday,created_at_weekday,launched_at_weekday,deadline_month,deadline_day,deadline_yr,deadline_hr,state_changed_at_month,state_changed_at_day,state_changed_at_yr,state_changed_at_hr,created_at_month,created_at_day,created_at_yr,created_at_hr,launched_at_month,launched_at_day,launched_at_yr,launched_at_hr,create_to_launch_days,launch_to_deadline_days,launch_to_state_change_days,SuccessfulBool,USorGB,TOPCOUNTRY,LaunchedTuesday,DeadlineWeekend
54,2017417899,New Zealand,A travel journey and limited edition photo book documenting the beauty of New Zealand in winter.,1000,25,failed,new-zealand,FALSE,AU,AUD,TRUE,6/26/15 4:18,6/26/15 4:18,5/27/15 3:52,5/27/15 4:18,FALSE,1,0.78295844,19.573961,FALSE,2,2,16,12,Friday,Friday,Wednesday,Wednesday,6,26,2015,4,6,26,2015,4,5,27,2015,3,5,27,2015,4,0,30,30,0,0,0,0,0
55,583336864,Photographic Pilgrimage to Wales,My project is to fund airfare for my 10 day spiritual and photographic Pilgrimage to Wales.,2000,0,failed,photographic-pilgrimage-to-wales,FALSE,US,USD,TRUE,7/22/14 1:59,7/22/14 1:59,7/5/14 16:17,7/7/14 11:41,FALSE,0,1,0,FALSE,4,3,16,10,Tuesday,Tuesday,Saturday,Monday,7,22,2014,1,7,22,2014,1,7,5,2014,16,7,7,2014,11,1,14,14,0,1,1,0,0
56,1431448019,My cool planet,"MyCoolPlanet.net is the first complete collection of unique experiences and photos from around the world, made free for all humanity.",94000,25,failed,my-cool-planet,FALSE,CA,CAD,TRUE,12/4/14 15:58,12/4/14 15:58,8/18/14 15:33,10/30/14 16:19,FALSE,1,0.89460882,22.3652205,FALSE,3,3,20,12,Thursday,Thursday,Monday,Thursday,12,4,2014,15,12,4,2014,15,8,18,2014,15,10,30,2014,16,73,34,34,0,0,0,0,0
57,525759015,The Barcelona Project,Six young photographers aim to travel to Barcelona and capture the true beauty of the side of the city people rarely see.,3500,1,failed,the-barcelona-project,FALSE,GB,GBP,FALSE,3/20/15 17:44,3/20/15 17:45,2/23/15 9:30,2/23/15 17:44,FALSE,1,1.53992565,1.53992565,FALSE,3,3,22,14,Friday,Friday,Monday,Monday,3,20,2015,17,3,20,2015,17,2,23,2015,9,2,23,2015,17,0,25,25,0,1,1,0,0
58,1067086673,Postcards from Lake Superior,10-pack of picture postcards taken at beautiful locations on and around the Big Lake. Send them. Display them. Love them.,2500,87,failed,postcards-from-lake-superior,FALSE,US,USD,TRUE,3/28/16 22:48,3/28/16 22:48,2/17/16 23:38,3/14/16 22:48,FALSE,4,1,87,FALSE,4,3,20,15,Monday,Monday,Wednesday,Monday,3,28,2016,22,3,28,2016,22,2,17,2016,23,3,14,2016,22,25,14,14,0,1,1,0,0
59,1948871683,Wild Darlings Photography & Art Studio Project,Wild Darlings Photography & Art Studio is part of a dream started 3 years ago and it has grown into so much more than I imagined!,5000,150,failed,wild-darlings-photography-and-art-studio-project,FALSE,US,USD,TRUE,3/1/16 23:00,3/1/16 23:00,1/18/16 13:41,1/21/16 15:35,FALSE,2,1,150,FALSE,7,7,26,16,Tuesday,Tuesday,Monday,Thursday,3,1,2016,23,3,1,2016,23,1,18,2016,13,1,21,2016,15,3,40,40,0,1,1,0,0
60,663805300,My Life in the Swan Valley,"A year long photography project exhibiting the people and places of the picturesque Swan Valley, Western Australia",7500,0,failed,my-life-in-the-swan-valley,FALSE,AU,AUD,TRUE,8/26/14 1:09,8/26/14 1:09,7/12/14 0:31,7/12/14 1:09,FALSE,0,0.93880053,0,FALSE,6,4,17,13,Tuesday,Tuesday,Saturday,Saturday,8,26,2014,1,8,26,2014,1,7,12,2014,0,7,12,2014,1,0,45,45,0,0,0,0,0
61,1692946811,Blog Project: Exploring the City of Los Angeles,"LA is more than just Hollywood. I wish to show more of the city, from known to undiscovered places, through blogging and photos.",650,0,failed,blog-project-exploring-the-city-of-los-angeles,FALSE,US,USD,TRUE,6/3/16 9:34,6/3/16 9:34,4/24/16 4:37,4/24/16 9:34,FALSE,0,1,0,FALSE,8,6,23,11,Friday,Friday,Sunday,Sunday,6,3,2016,9,6,3,2016,9,4,24,2016,4,4,24,2016,9,0,40,40,0,1,1,0,0
62,50826273,Super Bowl Selfie,Get a selfie that makes you look like you were @ the Super Bowl!,10000,10,failed,super-bowl-selfie,FALSE,US,USD,TRUE,1/29/15 0:00,1/29/15 0:00,1/20/15 21:13,1/22/15 23:18,FALSE,1,1,10,FALSE,3,3,14,8,Thursday,Thursday,Tuesday,Thursday,1,29,2015,0,1,29,2015,0,1,20,2015,21,1,22,2015,23,2,6,6,0,1,1,0,0
63,8993019,Photography through helping others,Travelling to peru to volunteer in a children's home and teaching the children the importance of photography,300,6,failed,photography-through-helping-others,FALSE,GB,GBP,FALSE,11/21/14 15:27,11/21/14 15:27,10/22/14 12:52,10/22/14 15:27,FALSE,2,1.61664236,9.69985416,FALSE,4,3,17,9,Friday,Friday,Wednesday,Wednesday,11,21,2014,15,11,21,2014,15,10,22,2014,12,10,22,2014,15,0,30,30,0,1,1,0,0
64,867691159,Discover America,My 7years in the US have so far been mostly just work and school. Now I wish to travel and discover all 50 states and need your support,10000,35,failed,discover-america,FALSE,US,USD,TRUE,7/6/14 4:42,7/6/14 4:42,5/14/14 1:29,5/17/14 4:42,FALSE,7,1,35,FALSE,2,2,28,16,Sunday,Sunday,Wednesday,Saturday,7,6,2014,4,7,6,2014,4,5,14,2014,1,5,17,2014,4,3,50,50,0,1,1,0,1
65,1104693057,Two Cities; One Rivalry,Photographing the lifestyles of Barcelona and Madrid; one of the greatest fútbol rivalries of all time.,50,0,failed,two-cities-one-rivalry,FALSE,US,USD,TRUE,4/16/15 13:04,4/16/15 13:04,3/6/15 23:19,3/7/15 13:04,FALSE,0,1,0,FALSE,4,4,16,9,Thursday,Thursday,Friday,Saturday,4,16,2015,13,4,16,2015,13,3,6,2015,23,3,7,2015,13,0,40,40,0,1,1,0,0
66,660571995,Helicopter Air Tour Over Your Hometown or Even Your Home!,Unique helicopter tour/survey/photography business available year-round to serve your hometown.,200000,150,failed,helicopter-air-tour-over-your-hometown-or-even-you,FALSE,US,USD,TRUE,4/27/15 16:56,4/27/15 16:57,3/6/15 2:20,3/13/15 16:56,FALSE,2,1,150,FALSE,10,9,10,8,Monday,Monday,Friday,Friday,4,27,2015,16,4,27,2015,16,3,6,2015,2,3,13,2015,16,7,45,45,0,1,1,0,0
67,194405984,My Martin's  view of Washington D.C. through Autism,Martin is my son and he wants to go to Washington D.C. and he will tell his story in pictures and movies if I get enough $ to take him.,1500,10,failed,my-martins-autistic-view-of-washington-dc,FALSE,US,USD,TRUE,8/11/14 10:09,8/11/14 10:09,7/11/14 11:58,7/12/14 10:09,FALSE,1,1,10,FALSE,8,6,30,16,Monday,Monday,Friday,Saturday,8,11,2014,10,8,11,2014,10,7,11,2014,11,7,12,2014,10,0,30,30,0,1,1,0,0
68,1292602981,Best Bathrooms In Los Angeles,Los Angeles is notorious for its lack of public restrooms. I will document the best and worst in Los Angeles so you know where to go.,5000,85,failed,best-bathrooms-in-los-angeles,FALSE,US,USD,TRUE,8/22/15 18:12,8/22/15 18:12,9/21/14 2:37,7/23/15 18:12,FALSE,1,1,85,FALSE,5,5,26,14,Saturday,Saturday,Sunday,Thursday,8,22,2015,18,8,22,2015,18,9,21,2014,2,7,23,2015,18,305,30,30,0,1,1,0,1
69,861344700,Guatemala: A Photo Project,"A photo project based in Guatemala, traveling from Guatemala City to Huehuetenango.",200,6,failed,guatemala-a-photo-project,FALSE,US,USD,TRUE,2/4/15 23:04,2/4/15 23:04,1/5/15 22:07,1/5/15 23:04,FALSE,2,1,6,FALSE,4,4,12,9,Wednesday,Wednesday,Monday,Monday,2,4,2015,23,2,4,2015,23,1,5,2015,22,1,5,2015,23,0,30,30,0,1,1,0,0
70,1351153271,Vintage VW Bug Road Trip Photographs,I need to fully restore my 1970 VW Bug to modern saftey and reliability levels so I can take her on the road and photograph our journey,2800,0,failed,vintage-vw-bug-road-trip-photographs,FALSE,US,USD,TRUE,8/17/15 19:00,8/17/15 19:00,7/17/15 12:20,7/19/15 23:38,FALSE,0,1,0,FALSE,6,6,27,16,Monday,Monday,Friday,Sunday,8,17,2015,19,8,17,2015,19,7,17,2015,12,7,19,2015,23,2,28,28,0,1,1,0,0
71,933082004,"""from the road""- Australia","""from the road"" is a series of photographic diaries intent on capturing the inherent beauty of far off places.",25000,1866,failed,from-the-road-australia,FALSE,US,USD,TRUE,2/13/16 12:03,2/13/16 12:03,6/21/15 13:25,1/14/16 12:03,FALSE,21,1,1866,FALSE,4,3,19,11,Saturday,Saturday,Sunday,Thursday,2,13,2016,12,2,13,2016,12,6,21,2015,13,1,14,2016,12,206,30,30,0,1,1,0,1
72,1377075234,The Tombstone Experience,"A Historic Photographic Documentation & Exhibition
Of A Old West Town",19778,42,failed,the-tombstone-experience,FALSE,US,USD,TRUE,12/1/14 7:59,12/1/14 7:59,10/24/14 18:50,10/27/14 7:59,FALSE,5,1,42,FALSE,3,3,11,11,Monday,Monday,Friday,Monday,12,1,2014,7,12,1,2014,7,10,24,2014,18,10,27,2014,7,2,35,35,0,1,1,0,0
73,1942112607,The Living Wyoming - Let's Publish the Book!!,"18 months of research - over 4,500 miles & more than 15,000 images captured in S.E. Wyoming! Let's publish the book!!",15350,190,failed,the-living-wyoming-lets-publish-the-book,FALSE,US,USD,TRUE,11/10/14 0:02,11/10/14 0:02,9/28/14 15:15,10/10/14 0:02,FALSE,4,1,190,FALSE,8,7,21,15,Monday,Monday,Sunday,Friday,11,10,2014,0,11,10,2014,0,9,28,2014,15,10,10,2014,0,11,31,31,0,1,1,0,0
74,2087271781,What if money were no object?,"""What if money was no object?"" is a project with the purpose to show exactly that.",50000,1,failed,what-if-money-was-no-object,FALSE,GB,GBP,FALSE,9/13/14 22:40,9/13/14 22:40,7/15/14 21:44,7/15/14 22:40,FALSE,1,1.71177772,1.71177772,FALSE,6,3,16,8,Saturday,Saturday,Tuesday,Tuesday,9,13,2014,22,9,13,2014,22,7,15,2014,21,7,15,2014,22,0,60,60,0,1,1,1,1
75,1976174694,Drone Tourism,I'd like to visit every city in California and record a short 30 second clip of the cities most iconic points of interest.,25000,6,failed,drone-tourism,FALSE,US,USD,TRUE,5/14/16 18:17,5/14/16 18:17,4/14/16 13:45,4/14/16 18:17,FALSE,2,1,6,FALSE,2,2,23,15,Saturday,Saturday,Thursday,Thursday,5,14,2016,18,5,14,2016,18,4,14,2016,13,4,14,2016,18,0,30,30,0,1,1,0,1
76,1172432763,National Park Landscape Photography,Spectacular imagines captured from National Parks throughout the USA to raise funds for medical surgery.,1000,310,failed,national-park-landscape-photography,FALSE,US,USD,TRUE,10/9/14 16:58,10/9/14 16:58,8/9/14 11:31,8/25/14 16:58,FALSE,2,1,310,FALSE,4,4,15,11,Thursday,Thursday,Saturday,Monday,10,9,2014,16,10,9,2014,16,8,9,2014,11,8,25,2014,16,16,45,45,0,1,1,0,0
77,822497948,Getting My Parents to Texas And out of my Hair!,This is their one year anniversary and they have yet to go on a honeymoon! Lets fund this trip!,10,0,failed,getting-my-parents-to-texas-and-out-of-my-hair,FALSE,US,USD,TRUE,9/8/14 10:59,9/8/14 11:00,8/6/14 9:34,8/9/14 10:59,FALSE,0,1,0,FALSE,10,6,19,10,Monday,Monday,Wednesday,Saturday,9,8,2014,10,9,8,2014,11,8,6,2014,9,8,9,2014,10,3,30,30,0,1,1,0,0
78,358229365,Maranello - A Ferrari & Lamborghini story,A photo album shot on location in Maranello featuring Ferraris and Lamborghinis through history. Backers receive high resolution photos,1195,272,failed,maranello-a-ferrari-and-lamborghini-story,FALSE,GB,GBP,FALSE,7/15/14 11:47,7/15/14 11:47,7/1/14 10:51,7/8/14 11:47,FALSE,1,1.71446598,466.3347466,FALSE,7,7,19,15,Tuesday,Tuesday,Tuesday,Tuesday,7,15,2014,11,7,15,2014,11,7,1,2014,10,7,8,2014,11,7,7,7,0,1,1,1,0
79,1661507283,NYC in the eyes of a marathoner,"Returning to run the streets of NYC. I will capture the excitement, the people, the course, the pain, and I will create a photo book.",1000,0,failed,nyc-in-the-eyes-of-a-marathoner,FALSE,US,USD,TRUE,8/12/14 12:37,8/12/14 12:37,7/8/14 11:04,7/11/14 12:37,FALSE,0,1,0,FALSE,7,3,25,14,Tuesday,Tuesday,Tuesday,Friday,8,12,2014,12,8,12,2014,12,7,8,2014,11,7,11,2014,12,3,32,32,0,1,1,0,0
80,401541372,Castles of Scotland,A Kiwi of Scottish heritage has a yearning to photograph the Castles of Scotland in 2015 and produce a coffee table book at the end.,20000,0,failed,castles-of-scotland,FALSE,NZ,NZD,TRUE,1/1/15 14:58,1/1/15 14:58,11/30/14 17:56,12/2/14 14:58,FALSE,0,0.78092726,0,FALSE,3,2,25,14,Thursday,Thursday,Sunday,Tuesday,1,1,2015,14,1,1,2015,14,11,30,2014,17,12,2,2014,14,1,30,30,0,0,1,1,0
81,1630362152,Photos From The Soul,To capture the powerful essence and color of emotion from all around us.,3200,1,failed,photos-from-the-soul,FALSE,CA,CAD,TRUE,10/11/14 15:38,10/11/14 15:38,8/14/14 17:33,9/11/14 15:38,FALSE,1,0.91079741,0.91079741,FALSE,4,4,13,8,Saturday,Saturday,Thursday,Thursday,10,11,2014,15,10,11,2014,15,8,14,2014,17,9,11,2014,15,27,30,30,0,0,0,0,1
82,1761289973,Travels Off Track,"We combine photography, blog, poetry, landscape art and video. Our aim is to experience and help people tell their own stories.",8000,0,failed,travels-off-track,FALSE,GB,GBP,FALSE,1/20/17 13:17,1/20/17 13:17,11/17/16 11:16,11/21/16 13:17,FALSE,0,1.23484231,0,FALSE,3,3,21,15,Friday,Friday,Thursday,Monday,1,20,2017,13,1,20,2017,13,11,17,2016,11,11,21,2016,13,4,60,60,0,1,1,0,0
83,1259132931,Then and Now; A Photographic Journey Through Herefordshire.,I am traveling through Herefordshire putting my tripod where local pioneer photographer Alfred Watkins put his nearly a century ago.,400,30,failed,then-and-now-a-photographic-journey-through-herefo,FALSE,GB,GBP,FALSE,4/24/15 15:38,4/24/15 15:38,3/2/15 14:53,3/25/15 15:38,FALSE,1,1.49282028,44.7846084,FALSE,8,7,20,14,Friday,Friday,Monday,Wednesday,4,24,2015,15,4,24,2015,15,3,2,2015,14,3,25,2015,15,23,30,30,0,1,1,0,0
84,474688923,RR Kickstarter,I am in need of photography equipment to start a historical archive project.,9000,25,failed,rr-kickstarter,FALSE,US,USD,TRUE,4/14/15 22:49,4/14/15 22:49,3/15/15 22:01,3/15/15 22:49,FALSE,1,1,25,FALSE,2,2,13,8,Tuesday,Tuesday,Sunday,Sunday,4,14,2015,22,4,14,2015,22,3,15,2015,22,3,15,2015,22,0,30,30,0,1,1,0,0
85,862860833,Ancient Greek Origins (AGO),"""AGO"" Enlightening and engaging presentations that focus on two of ancient Greece's greatest legacies: the Olympics and Democracy.",28500,750,failed,ancient-greek-origins-ago,FALSE,US,USD,TRUE,7/11/16 10:17,7/11/16 10:17,7/1/14 9:18,6/3/16 10:55,FALSE,8,1,750,FALSE,4,4,18,12,Monday,Monday,Tuesday,Friday,7,11,2016,10,7,11,2016,10,7,1,2014,9,6,3,2016,10,703,37,37,0,1,1,0,0
86,934806923,Numbers of New York,A limited edition calendar (numbered and signed) of select images from #numbersofnewyork that are emblematic of this amazing city.,4500,48,failed,numbers-of-new-york,FALSE,US,USD,TRUE,11/11/15 11:36,11/11/15 11:36,10/10/15 7:42,10/21/15 11:36,FALSE,2,1,48,FALSE,4,3,19,12,Wednesday,Wednesday,Saturday,Wednesday,11,11,2015,11,11,11,2015,11,10,10,2015,7,10,21,2015,11,11,21,21,0,1,1,0,0
87,119232844,Freeway Photography,My goal is to show everyone through photography the work that is put in to build bridges and roads.,800,115,failed,freeway-photography,FALSE,US,USD,TRUE,1/27/16 16:41,1/27/16 16:41,12/28/15 15:10,12/28/15 16:41,FALSE,1,1,115,FALSE,2,2,19,10,Wednesday,Wednesday,Monday,Monday,1,27,2016,16,1,27,2016,16,12,28,2015,15,12,28,2015,16,0,30,30,0,1,1,0,0
88,159506186,Paintbox Studio,Paintbox Studio aims to be a photography and film hub in the heart of South Wales for creatives to come together and create.,1000,161,failed,paintbox-studio,FALSE,GB,GBP,FALSE,12/4/16 16:00,12/4/16 16:00,10/5/16 15:07,10/5/16 16:00,FALSE,8,1.28308762,206.5771068,FALSE,2,2,23,13,Sunday,Sunday,Wednesday,Wednesday,12,4,2016,16,12,4,2016,16,10,5,2016,15,10,5,2016,16,0,60,60,0,1,1,0,1
89,41471168,Place of Lines: London,Exploring architectural features of London. A vision of hidden gems and a different viewpoint.,1575,0,failed,place-of-lines-london,FALSE,GB,GBP,FALSE,4/9/15 16:20,4/9/15 16:20,11/12/14 4:28,3/10/15 16:20,FALSE,0,1.50568169,0,FALSE,4,3,14,10,Thursday,Thursday,Wednesday,Tuesday,4,9,2015,16,4,9,2015,16,11,12,2014,4,3,10,2015,16,118,30,30,0,1,1,1,0
90,1895204636,Real Estate 3D Photos & Historical Structure Documentation,Real Estate 3D Photo Service as an addition to aerial photos and videos and to document historical structures in Central Arkansas.,6500,0,failed,real-estate-3d-photos-and-historical-structure-doc,FALSE,US,USD,TRUE,8/1/16 7:52,8/1/16 7:52,7/14/16 9:32,7/18/16 8:59,FALSE,0,1,0,FALSE,8,8,21,14,Monday,Monday,Thursday,Monday,8,1,2016,7,8,1,2016,7,7,14,2016,9,7,18,2016,8,3,13,13,0,1,1,0,0
91,1751129219,Help Photograph a Sailors Journey,"I'm an Active duty US Sailor that wants to share his journeys, expiernces, and memories with the world through his photos!",10000,5,failed,help-photograph-a-sailors-journey,FALSE,US,USD,TRUE,4/8/15 15:31,4/8/15 15:31,3/4/15 8:27,3/9/15 15:31,FALSE,1,1,5,FALSE,5,4,21,12,Wednesday,Wednesday,Wednesday,Monday,4,8,2015,15,4,8,2015,15,3,4,2015,8,3,9,2015,15,5,30,30,0,1,1,0,0
92,640675054,Drone aerial tour of Riverfront Park for Spokane,We would like to shoot an aerial tour of Riverfront park to give to the city to use for promotional purposes,20000,50,failed,aerial-tour-of-riverfront-park,FALSE,US,USD,TRUE,8/21/14 2:52,8/21/14 2:52,7/8/14 2:52,7/21/14 14:01,FALSE,1,1,50,FALSE,8,6,21,13,Thursday,Thursday,Tuesday,Monday,8,21,2014,2,8,21,2014,2,7,8,2014,2,7,21,2014,14,13,30,30,0,1,1,0,0
93,1132026580,Adventure Teddy,Ever wanted to see your or a loved ones little friend in some of the most iconic places in the world?,1500,15,failed,adventure-teddy,FALSE,GB,GBP,FALSE,9/26/14 11:30,9/26/14 11:30,7/28/14 11:03,7/28/14 11:30,FALSE,1,1.69759112,25.4638668,FALSE,2,2,21,10,Friday,Friday,Monday,Monday,9,26,2014,11,9,26,2014,11,7,28,2014,11,7,28,2014,11,0,60,60,0,1,1,0,0
94,962521726,The American Wasteland,We are a young couple trying to share the beauty in the dead ruins across America. We are searching to find new unique places to share,10000,0,failed,the-american-wasteland,FALSE,US,USD,TRUE,10/1/15 9:44,10/1/15 9:44,7/22/15 0:10,8/2/15 9:44,FALSE,0,1,0,FALSE,3,3,26,17,Thursday,Thursday,Wednesday,Sunday,10,1,2015,9,10,1,2015,9,7,22,2015,0,8,2,2015,9,11,60,60,0,1,1,0,0
95,527895628,Trapped in Rural Decay: A Gallery of Oklahoma Photography,A gallery highlighting the haunting truth behind once functional and beautiful objects that have since been broken and forgotten.,12000,140,failed,trapped-in-rural-decay-a-gallery-of-oklahoma-photo,FALSE,US,USD,TRUE,12/10/15 18:26,12/10/15 18:26,11/9/15 10:00,11/10/15 18:26,FALSE,3,1,140,FALSE,9,7,19,12,Thursday,Thursday,Monday,Tuesday,12,10,2015,18,12,10,2015,18,11,9,2015,10,11,10,2015,18,1,30,30,0,1,1,1,0
96,471421639,Minnesota Roads and Trails,I will be photographing the Twin Cities Metro mountain bike trails this summer making limited edition cards/prints from the series.,250,25,failed,minnesota-roads-and-trails,FALSE,US,USD,TRUE,5/11/14 19:30,5/11/14 19:30,4/20/14 19:21,4/29/14 17:51,FALSE,1,1,25,FALSE,4,3,20,14,Sunday,Sunday,Sunday,Tuesday,5,11,2014,19,5,11,2014,19,4,20,2014,19,4,29,2014,17,8,12,12,0,1,1,1,1
97,1017435807,Penn State: We Are...Forever,We Are...Penn State! A 'day in the life' series.,700,0,failed,penn-state-we-areforever,FALSE,US,USD,TRUE,1/16/15 16:14,1/16/15 16:15,12/27/14 11:14,1/2/15 16:14,FALSE,0,1,0,FALSE,4,4,9,7,Friday,Friday,Saturday,Friday,1,16,2015,16,1,16,2015,16,12,27,2014,11,1,2,2015,16,6,14,14,0,1,1,0,0
98,1470814810,New England Libraries: A Photographic Journey,A photography project geared towards preserving the beauty and culture of small-town libraries in New England.,13600,2901,failed,new-england-libraries-a-photographic-journey,FALSE,US,USD,TRUE,7/21/15 17:49,7/21/15 17:49,3/5/15 12:27,6/21/15 17:49,FALSE,26,1,2901,FALSE,6,6,16,12,Tuesday,Tuesday,Thursday,Sunday,7,21,2015,17,7,21,2015,17,3,5,2015,12,6,21,2015,17,108,30,30,0,1,1,0,0
99,1865373439,Eastatoe Trail Tours,"Initial, start up funds sought to fund a lively, knowledgeable, guided waterfall tour guide service for ""The Land of the Waterfalls""",10000,100,failed,eastatoe-trail-tours,FALSE,US,USD,TRUE,6/21/15 13:04,6/21/15 13:04,5/5/15 20:43,5/7/15 13:04,FALSE,1,1,100,FALSE,3,3,21,15,Sunday,Sunday,Tuesday,Thursday,6,21,2015,13,6,21,2015,13,5,5,2015,20,5,7,2015,13,1,45,45,0,1,1,0,1
100,1325715056,The ARTventure of Photography's erste Galerieausstellung,"Dynamische, dramatische und künstlerische Darstellungen von Reisen, verlassenen Orten und Alltagssituationen. Meine erste Galerie.",500,70,failed,the-artventure-of-photographys-erste-gallerieausst,FALSE,DE,EUR,FALSE,10/1/15 9:30,10/1/15 9:30,7/31/15 17:12,9/1/15 9:30,FALSE,2,1.12400469,78.6803283,FALSE,6,5,14,14,Thursday,Thursday,Friday,Tuesday,10,1,2015,9,10,1,2015,9,7,31,2015,17,9,1,2015,9,31,30,30,0,0,0,1,0
101,1941194808,Archaeology in Modern Landscapes,Join our campaign to capture how history hides in plain sight through the arts of photography and research!,3000,1092,failed,archaeology-in-modern-landscapes,FALSE,US,USD,TRUE,6/27/14 12:46,6/27/14 12:46,10/12/12 15:20,5/28/14 12:46,FALSE,24,1,1092,FALSE,4,3,18,10,Friday,Friday,Friday,Wednesday,6,27,2014,12,6,27,2014,12,10,12,2012,15,5,28,2014,12,592,30,30,0,1,1,0,0
102,105600684,Arizona's backcountry,"We document Arizona's backcountry roads. We map them, bring together the local history, and educate the public.",8000,10,failed,arizonas-backcountry,FALSE,US,USD,TRUE,12/19/15 3:10,12/19/15 3:10,11/19/15 0:12,11/19/15 3:10,FALSE,1,1,10,FALSE,2,2,17,14,Saturday,Saturday,Thursday,Thursday,12,19,2015,3,12,19,2015,3,11,19,2015,0,11,19,2015,3,0,30,30,0,1,1,0,1
103,1241759121,First minutes coverage of Hurricane Sandy 100% iPhone made,Production of large acrylic prints and exposition of the first professional 100% iPhone made coverage of very first moments of Sandy,10000,51,failed,first-minutes-coverage-of-hurricane-sandy-100-ipho,FALSE,US,USD,TRUE,2/8/16 17:23,2/8/16 17:23,1/9/16 14:36,1/9/16 17:23,FALSE,1,1,51,FALSE,9,8,21,14,Monday,Monday,Saturday,Saturday,2,8,2016,17,2,8,2016,17,1,9,2016,14,1,9,2016,17,0,30,30,0,1,1,0,0
104,446076660,Kuramathi: 360 Panoramas in Paradise,The atolls of the Maldives are a true paradise on Earth. This project will capture this paradise in a stunning 360 panoramic tour,2700,161,failed,kuramathi-360-panoramas-in-paradise,FALSE,GB,GBP,FALSE,6/6/14 5:47,6/6/14 5:47,2/21/14 10:14,5/7/14 5:47,FALSE,4,1.68757288,271.6992337,FALSE,5,4,23,14,Friday,Friday,Friday,Wednesday,6,6,2014,5,6,6,2014,5,2,21,2014,10,5,7,2014,5,74,30,30,0,1,1,0,0
